1092	366306729
1093	366351279
1094	366574475
1095	366581064
1096	368560504
1097	369810476
1098	370617581
1099	370825620
1100	371776671
1101	371843247
1102	372131152
1103	372281530
1104	372529657
1105	372580131
1106	372858317
1107	373045507
1108	373046464
1109	373101468
1110	373434592
1111	373555813
1112	373593121
1113	373642938
1114	374243309
1115	374258559
1116	374299822
1117	374342948
1118	374429379
1119	374446229
1120	374560379
1121	373828702
1122	375753474
1123	375922520
1124	376162300
1125	376949946
1126	378129842
1127	378456471
1128	379216688
1129	379223397
1130	379651290
1131	379700482
1132	379767779
1133	380028619
1134	375292347
1135	381100751
1136	381151844
1137	381287922
1138	381340107
1139	381891857
1140	382186181
1141	382463996
1142	383492002
1143	383707951
1144	383863552
1145	385836486
1146	387606125
1147	387806204
1148	388809667
1149	392226541
1150	392459101
1151	400064474
1152	400250261
1153	400329483
1154	400329482
1155	400855521
1156	400942902
1157	401096169
1158	401174269
1159	403506138
1160	405318904
1161	406771434
1162	407389680
1163	407999381
1164	408351178
1165	409564483
1166	409642147
1167	412690959
1168	412968934
1169	413160731
1170	414153102
1171	414240670
1172	414247763
1174	418878334
1175	419237730
1176	419251487
1177	419358354
1178	419670617
1179	419676134
1180	419676398
1181	419675013
1182	419795708
1183	419896149
1184	420399843
1185	420644082
1186	420725717
1187	420765890
1188	420831681
1189	420848760
1190	421302551
1191	422628545
1192	422861173
1193	422893153
1194	422966231
1195	423140565
1196	423276109
1197	423394688
1198	423421542
1199	423469470
1200	423755763
1201	423837419
1202	424977893
1203	425238587
1204	426988148
1205	428127890
1206	428591750
1207	429378387
1208	429606778
1209	431336078
1210	431370852
1211	431387695
1212	432936787
1215	433845294
1216	433937951
1217	434473206
1218	434518109
1219	434633190
1220	435046892
1221	435190060
1222	435184827
1223	435343263
1224	435407087
1225	435998648
1226	436015831
1227	436047590
1228	436474835
1229	436863420
1230	436863419
1231	437102877
1232	437659463
1233	437843919
1234	438881833
1235	439015098
1236	439306282
1237	439762947
1238	439969377
1239	440052178
1240	440054395
1241	440052023
1242	440179482
1243	440199861
1244	440571796
1245	440635391
1246	440699617
1247	440718931
1248	440779135
1249	441002782
1250	441202927
1251	441397062
1252	441454900
1253	441575529
1254	441985426
1255	442304523
1256	442379945
1257	442846396
1258	442879977
1259	442989506
1260	443565917
1261	444034704
1262	444583307
1263	445146698
1264	445174400
1265	445691939
1266	445880278
1267	445985806
1268	445986750
1269	445986749
1270	445986751
1271	446765528
1272	446892265
1273	446969564
1274	447158234
1275	447391148
1276	447454570
1277	447830187
1278	460266891
1279	460297906
1280	460079038
1281	460073378
1282	461592867
1283	461426067
1284	460941074
1285	461653621
1286	461283522
1287	449352529
1288	462234232
1289	462625707
1290	462787902
1291	463200182
1292	464395982
1293	464592164
1294	464590585
1295	464763470
1296	464759889
1297	464962879
1298	464984300
1299	465265824
1300	465643539
1301	465666486
1302	465982314
1303	466024901
1304	466397798
1305	466619057
1306	466624954
1307	466847084
1308	467964868
1309	468141995
1310	468181768
1311	469358370
1312	469358372
1313	469860149
1314	469951973
1315	470005695
1316	470032973
1317	470412012
1318	470403598
1319	471288869
1320	471364923
1321	471382545
1322	471467271
1323	471465865
1324	472185094
1325	472185095
1326	472371995
1327	472417084
1328	472491182
1329	473345202
1330	473542453
1331	473656100
1332	474102690
1333	474743665
1334	475841167
1335	476387256
1336	476405860
1337	476594019
1338	476860940
1339	477164343
1340	477174457
1341	477612323
1342	477714715
1343	477993703
1344	478815784
1345	479169077
1346	479743107
1347	480074059
1348	480326740
1349	482785830
1350	481916670
1351	482789657
1352	483444117
1353	483487964
1354	482635724
1355	481466511
1356	484165958
1357	484180987
1358	484502035
1359	484720303
1360	484954830
1361	486281761
1362	487573415
1363	487668462
1364	487685224
1365	487685226
1366	487685225
1367	487925384
1368	488162727
1369	488259691
1370	488350881
1371	488464445
1372	488989134
1373	489262428
1374	489273179
1375	489659247
1376	489671713
1377	490486631
1378	491341493
1379	491455530
1380	491626083
1381	491709173
1382	492193701
1383	492480500
1384	492558227
1385	492948181
1386	492970136
1387	493000814
1388	493150899
1389	494161828
1390	494170169
1391	494802925
1392	495049411
1393	495052221
1394	495146369
1395	495149102
1396	495414041
1397	495434706
1398	495650549
1399	495653063
1400	495652484
1401	495908189
1402	496095171
1403	496792766
1404	496861017
1405	497125411
1406	497165837
1407	497355169
1408	497429880
1409	498115466
1410	498181883
1411	498202252
1412	498392776
1413	498447735
1414	498461564
1415	498508164
1416	498735205
1417	498816209
1418	499135447
1419	499340058
1420	499729640
1421	499774989
